BWTID,TOTALVOLTAGE,TOTALCURRENT,SOC,MAXVOLTAGE,MAXVOLTAGEBOXNUM,MAXVOLTAGEBATTERYNUM,MINVOLTAGE,MINVOLTAGEBOXNUM,MINVOLTAGEBATTERYNUM,ABVOLTAGE,NORMALVOLTAGE,MAXTEMPERATURE,MAXTEMPERATUREBOXNUM,MAXTEMPERATUREBATTERYNUM,MINTEMPERATURE,MINTEMPERATUREBOXNUM,MINTEMPERATUREBATTERYNUM,ABTEMPERATURE,NORMALTEMPERATURE,RECEIVETIME,TIME_DIFF,YEAR,MONTH,DAY,HOUR
10001737,570.5,-87.1,74,3.412,3,17,3.388,1,1,0.024,3.395,35,1,1,30,3,1,5,31,2015/5/6 0:18:50,0.0003587963,2015,5,6,0
10001737,570.5,-86.8,74,3.411,3,17,3.388,1,1,0.023,3.395,35,1,1,30,3,1,5,31,2015/5/6 0:19:23,0.0003819444,2015,5,6,0
10001737,570.5,-86.2,75,3.411,3,17,3.388,1,1,0.023,3.395,35,1,1,30,3,1,5,31,2015/5/6 0:19:52,0.0003356481,2015,5,6,0
10001737,570.6,-85.4,75,3.412,4,4,3.388,1,1,0.024,3.396,35,1,1,30,3,1,5,31,2015/5/6 0:20:23,0.0003587963,2015,5,6,0
10001737,570.6,-85,75,3.412,3,21,3.388,1,1,0.024,3.396,35,1,1,30,3,1,5,31,2015/5/6 0:20:54,0.0003587963,2015,5,6,0
10001737,570.6,-85,75,3.412,3,21,3.388,1,1,0.024,3.396,35,1,1,30,3,1,5,31,2015/5/6 0:21:26,0.0003703704,2015,5,6,0
10001737,570.6,-85.1,75,3.412,3,21,3.388,1,1,0.024,3.396,35,1,1,30,3,1,5,31,2015/5/6 0:21:56,0.0003472222,2015,5,6,0
10001737,570.6,-85.3,76,3.413,7,4,3.389,1,1,0.024,3.396,35,1,1,30,3,1,5,31,2015/5/6 0:22:27,0.0003587963,2015,5,6,0
10001737,570.7,-85.5,76,3.412,3,17,3.389,1,1,0.023,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:22:58,0.0003587963,2015,5,6,0
10001737,570.7,-85.9,76,3.413,3,21,3.389,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:23:29,0.0003587963,2015,5,6,0
10001737,570.7,-86,76,3.414,7,4,3.389,1,1,0.025,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:24:00,0.0003587963,2015,5,6,0
10001737,570.7,-86.1,76,3.414,3,21,3.389,1,1,0.025,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:24:31,0.0003587963,2015,5,6,0
10001737,570.8,-86.5,76,3.414,3,21,3.39,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:25:02,0.0003587963,2015,5,6,0
10001737,570.8,-86.6,76,3.414,3,21,3.39,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:25:33,0.0003587963,2015,5,6,0
10001737,570.8,-86.8,76,3.414,3,21,3.39,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:26:04,0.0003587963,2015,5,6,0
10001737,570.8,-86.8,76,3.414,3,21,3.39,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:26:35,0.0003587963,2015,5,6,0
10001737,570.8,-87.4,77,3.414,3,21,3.39,1,1,0.024,3.397,35,1,1,30,3,1,5,31,2015/5/6 0:27:06,0.0003587963,2015,5,6,0
10001737,570.9,-87.7,77,3.414,3,21,3.39,1,1,0.024,3.398,35,1,1,30,3,1,5,31,2015/5/6 0:27:37,0.0003587963,2015,5,6,0
10001737,570.9,-87.5,77,3.414,3,21,3.39,1,1,0.024,3.398,35,1,1,30,3,1,5,31,2015/5/6 0:28:09,0.0003703704,2015,5,6,0
10001737,570.9,-87.4,77,3.414,3,17,3.39,1,1,0.024,3.398,36,1,1,30,3,1,6,31,2015/5/6 0:28:39,0.0003472222,2015,5,6,0
10001737,570.9,-87.5,77,3.414,3,17,3.39,1,1,0.024,3.398,36,1,1,30,3,1,6,31,2015/5/6 0:29:10,0.0003587963,2015,5,6,0
10001737,571,-87.4,78,3.415,3,17,3.39,1,1,0.025,3.398,36,1,1,30,3,1,6,31,2015/5/6 0:29:41,0.0003587963,2015,5,6,0
10001737,571,-87.5,78,3.415,3,17,3.39,1,1,0.025,3.398,37,1,1,30,3,1,7,32,2015/5/6 0:30:12,0.0003587963,2015,5,6,0
10001737,571,-87.4,78,3.415,7,4,3.391,1,1,0.024,3.398,37,1,1,30,3,1,7,32,2015/5/6 0:30:43,0.0003587963,2015,5,6,0
10001737,571.1,-87.4,78,3.415,3,21,3.391,1,1,0.024,3.399,37,1,1,30,3,1,7,32,2015/5/6 0:31:15,0.0003703704,2015,5,6,0
10001737,571.1,-87.4,78,3.415,3,21,3.391,1,1,0.024,3.399,37,1,1,30,3,1,7,32,2015/5/6 0:31:46,0.0003587963,2015,5,6,0
10001737,571.1,-87.4,78,3.415,3,17,3.391,1,1,0.024,3.399,37,1,1,30,3,1,7,32,2015/5/6 0:32:16,0.0003472222,2015,5,6,0
10001737,571.2,-87.4,78,3.415,3,21,3.391,1,1,0.024,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:32:47,0.0003587963,2015,5,6,0
10001737,571.2,-87.4,78,3.417,3,17,3.391,1,1,0.026,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:33:18,0.0003587963,2015,5,6,0
10001737,571.2,-87.4,78,3.417,3,21,3.392,1,1,0.025,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:33:49,0.0003587963,2015,5,6,0
10001737,571.3,-87.4,79,3.417,3,21,3.393,1,1,0.024,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:34:20,0.0003587963,2015,5,6,0
10001737,571.3,-87.4,79,3.417,3,21,3.393,1,1,0.024,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:34:51,0.0003587963,2015,5,6,0
10001737,571.3,-87.4,79,3.417,3,21,3.393,1,1,0.024,3.4,37,1,1,30,3,1,7,32,2015/5/6 0:35:22,0.0003587963,2015,5,6,0
10001737,571.4,-87.4,79,3.417,3,17,3.393,1,1,0.024,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:35:53,0.0003587963,2015,5,6,0
10001737,571.4,-87.4,79,3.417,3,21,3.393,1,1,0.024,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:36:25,0.0003703704,2015,5,6,0
10001737,571.4,-87.4,80,3.417,3,21,3.393,1,1,0.024,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:36:55,0.0003472222,2015,5,6,0
10001737,571.5,-87.4,80,3.418,3,21,3.394,1,1,0.024,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:37:26,0.0003587963,2015,5,6,0
10001737,571.5,-87.4,80,3.418,3,21,3.394,1,1,0.024,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:37:57,0.0003587963,2015,5,6,0
10001737,571.5,-87.4,80,3.419,3,21,3.394,1,1,0.025,3.401,37,1,1,30,3,1,7,32,2015/5/6 0:38:28,0.0003587963,2015,5,6,0
10001737,571.6,-87.6,80,3.419,3,21,3.394,1,1,0.025,3.402,37,1,1,30,3,1,7,32,2015/5/6 0:38:59,0.0003587963,2015,5,6,0
10001737,571.6,-87.9,80,3.42,3,21,3.394,1,1,0.026,3.402,37,1,1,30,3,1,7,32,2015/5/6 0:39:30,0.0003587963,2015,5,6,0
10001737,571.7,-88,80,3.42,3,21,3.395,1,1,0.025,3.402,37,1,1,30,3,1,7,32,2015/5/6 0:40:32,0.0007175926,2015,5,6,0
10001737,571.8,-88,81,3.42,3,21,3.396,1,1,0.024,3.403,37,1,1,30,3,1,7,32,2015/5/6 0:41:03,0.0003587963,2015,5,6,0
10001737,571.8,-88,81,3.42,3,21,3.396,1,1,0.024,3.403,37,1,1,30,3,1,7,32,2015/5/6 0:41:34,0.0003587963,2015,5,6,0
10001737,571.9,-87.9,81,3.421,3,17,3.396,1,1,0.025,3.404,37,1,1,30,3,1,7,32,2015/5/6 0:42:05,0.0003587963,2015,5,6,0
10001737,571.9,-87.9,81,3.421,3,21,3.396,1,1,0.025,3.404,37,1,1,30,3,1,7,32,2015/5/6 0:42:37,0.0003703704,2015,5,6,0
10001737,572,-87.9,81,3.422,3,21,3.396,1,1,0.026,3.404,37,1,1,30,3,1,7,32,2015/5/6 0:43:07,0.0003472222,2015,5,6,0
10001737,572.1,-87.9,81,3.422,3,21,3.396,9,9,0.026,3.405,37,1,1,30,3,1,7,32,2015/5/6 0:43:38,0.0003587963,2015,5,6,0
10001737,572.1,-87.9,82,3.423,3,21,3.396,9,9,0.027,3.405,37,1,1,30,3,1,7,32,2015/5/6 0:44:09,0.0003587963,2015,5,6,0
10001737,572.1,-87.9,82,3.423,3,21,3.397,9,9,0.026,3.405,37,1,1,30,3,1,7,32,2015/5/6 0:44:40,0.0003587963,2015,5,6,0
10001737,572.2,-87.9,82,3.423,3,21,3.397,9,9,0.026,3.405,37,1,1,30,3,1,7,32,2015/5/6 0:45:11,0.0003587963,2015,5,6,0
10001737,572.3,-87.9,82,3.424,3,21,3.398,1,7,0.026,3.406,37,1,1,30,3,1,7,32,2015/5/6 0:45:42,0.0003587963,2015,5,6,0
10001737,572.3,-87.9,82,3.424,3,21,3.398,9,9,0.026,3.406,37,1,1,30,3,1,7,32,2015/5/6 0:46:13,0.0003587963,2015,5,6,0
10001737,572.4,-88,82,3.424,3,21,3.399,9,9,0.025,3.407,37,1,1,30,3,1,7,32,2015/5/6 0:46:44,0.0003587963,2015,5,6,0
10001737,572.5,-88,82,3.425,3,21,3.399,1,1,0.026,3.407,37,1,1,30,3,1,7,32,2015/5/6 0:47:15,0.0003587963,2015,5,6,0
10001737,572.6,-87.9,82,3.426,3,21,3.399,1,1,0.027,3.408,37,1,1,30,3,1,7,32,2015/5/6 0:47:48,0.0003819444,2015,5,6,0
10001737,572.7,-87.9,83,3.426,3,21,3.399,1,7,0.027,3.408,37,1,1,30,3,1,7,32,2015/5/6 0:48:18,0.0003472222,2015,5,6,0
10001737,572.8,-88,83,3.427,3,21,3.399,1,1,0.028,3.409,37,1,1,30,3,1,7,32,2015/5/6 0:48:48,0.0003472222,2015,5,6,0
10001737,572.8,-88,83,3.427,3,21,3.4,1,7,0.027,3.409,37,1,1,30,4,1,7,32,2015/5/6 0:49:19,0.0003587963,2015,5,6,0
10001737,572.9,-87.9,83,3.428,3,21,3.4,1,7,0.028,3.41,37,1,1,30,5,1,7,32,2015/5/6 0:49:50,0.0003587963,2015,5,6,0
10001737,573,-88,83,3.429,3,21,3.401,1,7,0.028,3.41,37,1,1,30,5,1,7,32,2015/5/6 0:50:22,0.0003703704,2015,5,6,0
10001737,573.1,-88,83,3.429,3,21,3.401,9,9,0.028,3.411,37,1,1,30,5,1,7,32,2015/5/6 0:50:52,0.0003472222,2015,5,6,0
10001737,573.2,-87.9,84,3.43,3,21,3.402,1,7,0.028,3.411,37,1,1,30,5,1,7,32,2015/5/6 0:51:23,0.0003587963,2015,5,6,0
10001737,573.3,-88,84,3.431,3,21,3.402,1,7,0.029,3.412,37,1,1,30,5,1,7,32,2015/5/6 0:51:55,0.0003703704,2015,5,6,0
10001737,573.5,-87.9,84,3.432,3,21,3.402,1,7,0.03,3.413,37,1,1,30,5,1,7,32,2015/5/6 0:52:26,0.0003587963,2015,5,6,0
10001737,573.6,-87.9,84,3.432,3,21,3.403,1,7,0.029,3.414,37,1,1,30,5,1,7,32,2015/5/6 0:52:56,0.0003472222,2015,5,6,0
10001737,573.7,-87.9,84,3.434,3,21,3.403,1,7,0.031,3.414,37,1,1,30,5,1,7,32,2015/5/6 0:53:27,0.0003587963,2015,5,6,0
10001737,573.9,-87.9,84,3.435,3,21,3.404,1,7,0.031,3.416,37,1,1,30,5,1,7,32,2015/5/6 0:53:59,0.0003703704,2015,5,6,0
10001737,574,-87.9,84,3.436,3,21,3.405,1,7,0.031,3.416,37,1,1,30,5,1,7,32,2015/5/6 0:54:29,0.0003472222,2015,5,6,0
10001737,574.2,-88,84,3.437,3,21,3.405,1,7,0.032,3.417,37,1,1,30,5,1,7,32,2015/5/6 0:55:00,0.0003587963,2015,5,6,0
10001737,574.3,-88,85,3.438,3,21,3.406,1,7,0.032,3.418,37,1,1,30,5,1,7,32,2015/5/6 0:55:31,0.0003587963,2015,5,6,0
10001737,574.5,-88,85,3.439,3,21,3.406,1,7,0.033,3.419,37,1,1,30,5,1,7,32,2015/5/6 0:56:02,0.0003587963,2015,5,6,0
10001737,574.7,-88,85,3.441,3,21,3.408,1,7,0.033,3.42,37,1,1,30,5,1,7,32,2015/5/6 0:56:34,0.0003703704,2015,5,6,0
10001737,574.9,-88,85,3.442,3,21,3.408,1,7,0.034,3.422,37,1,1,30,5,1,7,32,2015/5/6 0:57:04,0.0003472222,2015,5,6,0
10001737,575.1,-88.1,85,3.444,3,21,3.409,1,7,0.035,3.423,37,1,1,30,5,1,7,32,2015/5/6 0:57:35,0.0003587963,2015,5,6,0
10001737,575.4,-88.1,86,3.446,3,21,3.409,1,7,0.037,3.425,37,1,1,30,5,1,7,32,2015/5/6 0:58:06,0.0003587963,2015,5,6,0
10001737,575.6,-88,86,3.448,3,21,3.41,1,7,0.038,3.426,37,1,1,30,5,1,7,32,2015/5/6 0:58:37,0.0003587963,2015,5,6,0
10001737,575.9,-88.1,86,3.45,3,21,3.411,1,7,0.039,3.427,37,1,1,30,5,1,7,32,2015/5/6 0:59:08,0.0003587963,2015,5,6,0
10001737,576.2,-88.1,86,3.453,3,21,3.412,1,7,0.041,3.429,37,1,1,30,5,1,7,32,2015/5/6 0:59:40,0.0003703704,2015,5,6,0
10001737,576.6,-88.3,86,3.455,3,21,3.413,1,7,0.042,3.432,37,1,1,30,5,1,7,32,2015/5/6 1:00:10,0.0003472222,2015,5,6,1
10001737,577,-88.5,86,3.458,3,21,3.414,1,7,0.044,3.434,37,1,1,30,5,1,7,32,2015/5/6 1:00:41,0.0003587963,2015,5,6,1
10001737,577.4,-88.6,86,3.461,3,21,3.415,1,7,0.046,3.436,37,1,1,30,5,1,7,32,2015/5/6 1:01:12,0.0003587963,2015,5,6,1
10001737,577.8,-88.6,86,3.465,3,21,3.417,1,7,0.048,3.439,37,1,1,30,6,1,7,32,2015/5/6 1:01:43,0.0003587963,2015,5,6,1
10001737,578.3,-88.8,86,3.469,3,21,3.417,1,7,0.052,3.442,37,1,1,30,6,1,7,32,2015/5/6 1:02:14,0.0003587963,2015,5,6,1
10001737,578.9,-88.9,87,3.474,3,21,3.418,1,7,0.056,3.445,37,1,1,30,6,1,7,32,2015/5/6 1:02:45,0.0003587963,2015,5,6,1
10001737,579.5,-88.9,87,3.478,3,21,3.42,1,7,0.058,3.449,37,1,1,30,6,1,7,32,2015/5/6 1:03:16,0.0003587963,2015,5,6,1
10001737,580.3,-88.9,87,3.484,3,21,3.422,1,7,0.062,3.454,37,1,1,30,6,1,7,32,2015/5/6 1:03:48,0.0003703704,2015,5,6,1
10001737,581.2,-88.9,87,3.492,3,21,3.423,1,7,0.069,3.459,37,1,1,30,6,1,7,32,2015/5/6 1:04:18,0.0003472222,2015,5,6,1
10001737,582.2,-88.9,87,3.501,3,21,3.426,1,7,0.075,3.465,37,1,1,30,6,1,7,32,2015/5/6 1:04:50,0.0003703704,2015,5,6,1
10001737,583.4,-88.9,88,3.516,6,11,3.429,1,7,0.087,3.472,37,1,1,30,6,1,7,32,2015/5/6 1:05:20,0.0003472222,2015,5,6,1
10001737,584.9,-88.9,88,3.537,6,11,3.43,1,7,0.107,3.481,37,1,1,30,6,1,7,32,2015/5/6 1:05:51,0.0003587963,2015,5,6,1
10001737,586.1,-82.6,88,3.561,6,11,3.43,1,7,0.131,3.488,37,1,1,30,6,1,7,32,2015/5/6 1:06:22,0.0003587963,2015,5,6,1
10001737,586.3,-68.2,88,3.579,6,11,3.426,1,7,0.153,3.489,37,1,1,30,6,1,7,32,2015/5/6 1:06:53,0.0003587963,2015,5,6,1
10001737,586.3,-57.1,88,3.6,6,11,3.42,1,7,0.18,3.489,37,1,1,30,6,1,7,32,2015/5/6 1:07:24,0.0003587963,2015,5,6,1
10001737,586.1,-45.4,88,3.622,6,11,3.414,1,7,0.208,3.488,37,1,1,30,6,1,7,32,2015/5/6 1:07:55,0.0003587963,2015,5,6,1
10001737,585.7,-34.9,88,3.648,6,11,3.408,1,7,0.24,3.486,37,1,1,30,5,1,7,32,2015/5/6 1:08:26,0.0003587963,2015,5,6,1
10001737,579.5,11.5,88,3.576,6,11,3.382,1,7,0.194,3.449,37,1,1,30,5,1,7,32,2015/5/6 1:08:57,0.0003587963,2015,5,6,1
10001737,577.5,11.5,88,3.54,6,11,3.376,1,7,0.164,3.437,37,1,1,30,3,1,7,32,2015/5/6 1:09:28,0.0003587963,2015,5,6,1
10001737,576.1,11.5,88,3.522,6,11,3.372,1,7,0.15,3.429,37,1,1,30,3,1,7,32,2015/5/6 1:09:59,0.0003587963,2015,5,6,1
10001737,575.2,11.5,88,3.51,6,11,3.368,1,7,0.142,3.423,37,1,1,30,3,1,7,32,2015/5/6 1:10:30,0.0003587963,2015,5,6,1
10001737,574.4,11.5,88,3.5,6,11,3.365,1,7,0.135,3.419,37,1,1,30,3,1,7,32,2015/5/6 1:11:01,0.0003587963,2015,5,6,1
10001737,573.8,11.6,88,3.493,6,11,3.363,1,7,0.13,3.415,37,1,1,30,3,1,7,32,2015/5/6 1:11:32,0.0003587963,2015,5,6,1
10001737,573.2,11.5,88,3.487,6,11,3.36,1,7,0.127,3.411,37,1,1,30,3,1,7,32,2015/5/6 1:12:03,0.0003587963,2015,5,6,1
10001737,572.7,11.5,88,3.481,6,11,3.359,1,7,0.122,3.408,36,1,1,30,3,1,6,31,2015/5/6 1:12:34,0.0003587963,2015,5,6,1
10001737,572.3,11.6,88,3.477,6,11,3.357,1,7,0.12,3.406,35,1,1,30,3,1,5,31,2015/5/6 1:13:06,0.0003703704,2015,5,6,1
10001737,571.9,11.6,88,3.472,6,11,3.355,1,7,0.117,3.404,35,1,1,30,3,1,5,31,2015/5/6 1:13:36,0.0003472222,2015,5,6,1
10001737,571.6,11.5,88,3.468,6,11,3.354,1,7,0.114,3.402,35,1,1,30,3,1,5,31,2015/5/6 1:14:07,0.0003587963,2015,5,6,1
10001737,571.3,11.6,88,3.465,6,11,3.354,1,7,0.111,3.4,35,1,1,30,3,1,5,31,2015/5/6 1:14:38,0.0003587963,2015,5,6,1
10001737,571,11.6,88,3.462,6,11,3.352,1,7,0.11,3.398,35,1,1,30,3,1,5,31,2015/5/6 1:15:09,0.0003587963,2015,5,6,1
10001737,570.7,11.6,88,3.459,6,11,3.351,1,7,0.108,3.397,35,1,1,30,3,1,5,31,2015/5/6 1:15:40,0.0003587963,2015,5,6,1
10001737,570.5,11.7,88,3.456,6,11,3.351,1,7,0.105,3.395,35,1,1,30,3,1,5,31,2015/5/6 1:16:11,0.0003587963,2015,5,6,1
10001737,570.2,11.7,88,3.453,6,11,3.349,1,7,0.104,3.394,35,1,1,30,3,1,5,31,2015/5/6 1:16:42,0.0003587963,2015,5,6,1
10001737,569.9,11.6,88,3.45,6,11,3.348,1,7,0.102,3.392,35,1,1,30,3,1,5,31,2015/5/6 1:17:13,0.0003587963,2015,5,6,1
10001737,569.8,11.7,88,3.448,6,11,3.348,1,7,0.1,3.391,35,1,1,30,3,1,5,31,2015/5/6 1:17:44,0.0003587963,2015,5,6,1
10001737,569.6,11.7,88,3.446,6,11,3.347,1,7,0.099,3.39,35,1,1,30,3,1,5,31,2015/5/6 1:18:15,0.0003587963,2015,5,6,1
10001737,569.4,11.7,88,3.444,6,11,3.346,1,7,0.098,3.389,35,1,1,30,3,1,5,31,2015/5/6 1:18:46,0.0003587963,2015,5,6,1
10001737,569.2,11.7,88,3.441,6,11,3.346,1,7,0.095,3.388,35,1,1,30,3,1,5,31,2015/5/6 1:19:17,0.0003587963,2015,5,6,1
10001737,569,11.7,88,3.439,6,11,3.346,1,7,0.093,3.386,35,1,1,30,3,1,5,31,2015/5/6 1:19:48,0.0003587963,2015,5,6,1
10001737,568.8,11.7,88,3.438,6,11,3.345,1,7,0.093,3.385,35,1,1,30,3,1,5,31,2015/5/6 1:20:19,0.0003587963,2015,5,6,1
10001737,568.6,11.7,88,3.435,6,11,3.344,1,7,0.091,3.384,35,1,1,30,3,1,5,31,2015/5/6 1:20:50,0.0003587963,2015,5,6,1
10001737,568.5,11.7,88,3.433,6,11,3.344,1,7,0.089,3.383,35,1,1,30,3,1,5,31,2015/5/6 1:21:22,0.0003703704,2015,5,6,1
10001737,568.3,11.8,88,3.432,6,11,3.343,1,7,0.089,3.382,35,1,1,30,3,1,5,31,2015/5/6 1:21:52,0.0003472222,2015,5,6,1
10001737,568.2,11.8,88,3.429,6,11,3.343,1,7,0.086,3.382,35,1,1,30,3,1,5,31,2015/5/6 1:22:23,0.0003587963,2015,5,6,1
10001737,568,11.8,88,3.427,6,11,3.342,1,7,0.085,3.38,35,1,1,30,3,1,5,31,2015/5/6 1:22:55,0.0003703704,2015,5,6,1
10001737,567.9,11.9,88,3.426,6,11,3.342,1,7,0.084,3.38,35,1,1,30,3,1,5,31,2015/5/6 1:23:25,0.0003472222,2015,5,6,1
10001737,567.7,11.8,88,3.425,6,11,3.342,1,7,0.083,3.379,35,1,1,30,3,1,5,31,2015/5/6 1:23:56,0.0003587963,2015,5,6,1
10001737,567.6,11.9,88,3.423,6,11,3.342,1,7,0.081,3.378,35,1,1,30,3,1,5,31,2015/5/6 1:24:27,0.0003587963,2015,5,6,1
10001737,567.5,11.9,88,3.421,6,11,3.341,1,7,0.08,3.377,35,1,1,30,3,1,5,31,2015/5/6 1:24:58,0.0003587963,2015,5,6,1
10001737,567.3,11.9,88,3.42,6,11,3.34,1,7,0.08,3.376,35,1,1,30,3,1,5,31,2015/5/6 1:25:29,0.0003587963,2015,5,6,1
10001737,567.2,12,88,3.418,6,11,3.34,1,7,0.078,3.376,35,1,1,30,3,1,5,31,2015/5/6 1:26:00,0.0003587963,2015,5,6,1
10001737,567.1,12,88,3.417,6,11,3.34,1,7,0.077,3.375,35,1,1,30,3,1,5,31,2015/5/6 1:26:31,0.0003587963,2015,5,6,1
10001737,567,12,88,3.416,6,11,3.339,1,7,0.077,3.375,35,1,1,30,3,1,5,31,2015/5/6 1:27:02,0.0003587963,2015,5,6,1
10001737,566.8,12,88,3.414,6,11,3.339,1,7,0.075,3.373,35,1,1,30,3,1,5,31,2015/5/6 1:27:33,0.0003587963,2015,5,6,1
10001737,566.7,12,88,3.414,6,11,3.339,1,7,0.075,3.373,35,1,1,30,3,1,5,31,2015/5/6 1:28:04,0.0003587963,2015,5,6,1
10001737,566.6,12,87,3.411,6,11,3.339,1,7,0.072,3.372,35,1,1,30,3,1,5,31,2015/5/6 1:28:35,0.0003587963,2015,5,6,1
10001737,566.5,12,87,3.411,6,11,3.339,1,7,0.072,3.372,35,1,1,30,3,1,5,31,2015/5/6 1:29:07,0.0003703704,2015,5,6,1
10001737,566.4,12,87,3.409,6,11,3.337,1,7,0.072,3.371,35,1,1,30,3,1,5,31,2015/5/6 1:29:37,0.0003472222,2015,5,6,1
10001737,566.3,12,87,3.408,6,11,3.337,1,7,0.071,3.37,35,1,1,30,3,1,5,31,2015/5/6 1:30:08,0.0003587963,2015,5,6,1
10001737,566.2,12,87,3.408,6,11,3.337,1,7,0.071,3.37,35,1,1,30,3,1,5,31,2015/5/6 1:30:39,0.0003587963,2015,5,6,1
10001737,566,12,87,3.406,6,11,3.337,1,7,0.069,3.369,35,1,1,30,3,1,5,31,2015/5/6 1:31:10,0.0003587963,2015,5,6,1
10001737,565.9,12,87,3.405,6,11,3.336,1,7,0.069,3.368,35,1,1,30,3,1,5,31,2015/5/6 1:31:41,0.0003587963,2015,5,6,1
10001737,565.8,12,87,3.404,6,11,3.337,1,7,0.067,3.367,35,1,1,30,3,1,5,31,2015/5/6 1:32:12,0.0003587963,2015,5,6,1
10001737,565.7,12,87,3.402,6,11,3.336,1,7,0.066,3.367,35,1,1,30,3,1,5,31,2015/5/6 1:32:43,0.0003587963,2015,5,6,1
10001737,565.6,12.1,87,3.402,6,11,3.336,1,7,0.066,3.366,35,1,1,30,3,1,5,31,2015/5/6 1:33:14,0.0003587963,2015,5,6,1
10001737,565.5,12,87,3.4,6,11,3.336,1,7,0.064,3.366,35,1,1,30,3,1,5,31,2015/5/6 1:33:45,0.0003587963,2015,5,6,1
10001737,565.4,12,87,3.4,6,11,3.336,1,7,0.064,3.365,35,1,1,30,3,1,5,31,2015/5/6 1:34:17,0.0003703704,2015,5,6,1
10001737,565.3,12,87,3.399,6,11,3.336,1,7,0.063,3.364,35,1,1,30,3,1,5,31,2015/5/6 1:34:47,0.0003472222,2015,5,6,1
10001737,565.2,12.1,87,3.397,6,11,3.336,1,7,0.061,3.364,35,1,1,30,3,1,5,31,2015/5/6 1:35:18,0.0003587963,2015,5,6,1
10001737,565.2,12.1,87,3.396,6,11,3.336,1,7,0.06,3.364,35,1,1,30,3,1,5,31,2015/5/6 1:35:50,0.0003703704,2015,5,6,1
10001737,565.1,12,87,3.396,6,11,3.335,1,7,0.061,3.363,35,1,1,30,3,1,5,31,2015/5/6 1:36:20,0.0003472222,2015,5,6,1
10001737,565,12,87,3.396,6,11,3.334,1,7,0.062,3.363,35,1,1,30,3,1,5,31,2015/5/6 1:36:51,0.0003587963,2015,5,6,1
10001737,564.9,12.1,87,3.394,6,11,3.334,1,7,0.06,3.362,35,1,1,30,3,1,5,31,2015/5/6 1:37:22,0.0003587963,2015,5,6,1
10001737,564.8,12,87,3.393,6,11,3.334,1,7,0.059,3.361,35,1,1,30,3,1,5,31,2015/5/6 1:37:53,0.0003587963,2015,5,6,1
10001737,564.7,12,87,3.392,6,11,3.334,1,7,0.058,3.361,35,1,1,30,3,1,5,31,2015/5/6 1:38:24,0.0003587963,2015,5,6,1
10001737,564.6,12,87,3.391,6,11,3.334,1,7,0.057,3.36,35,1,1,30,3,1,5,31,2015/5/6 1:38:55,0.0003587963,2015,5,6,1
10001737,564.6,12,87,3.39,6,11,3.334,1,7,0.056,3.36,35,1,1,30,3,1,5,31,2015/5/6 1:39:26,0.0003587963,2015,5,6,1
10001737,564.5,12.1,87,3.39,6,11,3.334,1,7,0.056,3.36,35,1,1,30,3,1,5,31,2015/5/6 1:39:57,0.0003587963,2015,5,6,1
10001737,564.4,12,87,3.389,6,11,3.333,1,7,0.056,3.359,35,1,1,30,3,1,5,31,2015/5/6 1:40:28,0.0003587963,2015,5,6,1
10001737,564.3,12,87,3.388,6,11,3.333,1,7,0.055,3.358,35,1,1,30,3,1,5,31,2015/5/6 1:40:59,0.0003587963,2015,5,6,1
10001737,564.3,12,87,3.387,6,11,3.333,1,7,0.054,3.358,35,1,1,30,3,1,5,31,2015/5/6 1:41:30,0.0003587963,2015,5,6,1
10001737,564.2,12,87,3.386,6,11,3.333,1,7,0.053,3.358,35,1,1,30,3,1,5,31,2015/5/6 1:42:01,0.0003587963,2015,5,6,1
10001737,564.1,12.1,87,3.385,6,11,3.333,1,7,0.052,3.357,35,1,1,30,3,1,5,31,2015/5/6 1:42:32,0.0003587963,2015,5,6,1
10001737,564,12,87,3.384,6,11,3.333,1,7,0.051,3.357,35,1,1,30,3,1,5,31,2015/5/6 1:43:03,0.0003587963,2015,5,6,1
10001737,563.9,12.1,87,3.384,6,11,3.333,1,7,0.051,3.356,35,1,1,30,3,1,5,31,2015/5/6 1:43:34,0.0003587963,2015,5,6,1
10001737,563.9,12.1,87,3.383,6,11,3.333,1,7,0.05,3.356,35,1,1,30,3,1,5,31,2015/5/6 1:44:06,0.0003703704,2015,5,6,1
